Id;Artist;Title;Producer;KarokeSupplier
10401 ;ACE OF BASE ;THE SIGN ;CDG;Sunfly;
10402 ;ACE OF BASE ;THE SIGN;CDG;;
10403 ;;ACE OF SPADES;CDG;;
10404 ;;ACE_OF_BACE___ALL_THAT_SHE_;CDG;;
10405 ;;ACHY BREACHY HEART;CDG;;
10406 ;ACHY BREAKY HEART ;BILLY RAY CYRUS;CDG;;
10407 ;;ACHY BREAKY HEART;CDG;;
10408 ;;ACT NATURALLY;CDG;;
10409 ;AD LIBS ;BOY FROM NEW YORK CITY ;CDG;Soundchoice;
10410 ;ADAM & THE ANTS ;ANTMUSIC ;CDG;Sunfly;
10411 ;ADAM & THE ANTS ;ANTMUSIC;CDG;;
10412 ;ADAM & THE ANTS ;GOODY TWO SHOES ;CDG;EK;
10413 ;ADAM & THE ANTS ;GOODY TWO SHOES ;CDG;Retro Classics;
10414 ;ADAM & THE ANTS ;GOODY TWO SHOES ;CDG;Soundchoice;
10415 ;ADAM & THE ANTS ;GOODY TWO SHOES ;CDG;Sunfly;
10416 ;ADAM & THE ANTS ;GOODY TWO SHOES;CDG;;
10417 ;ADAM & THE ANTS ;PRINCE CHARMING ;CDG;Sunfly;
10418 ;ADAM & THE ANTS ;PRINCE CHARMING;CDG;;
10419 ;ADAM & THE ANTS ;STAND AND DELIVER ;CDG;Sunfly;
10420 ;ADAM & THE ANTS ;STAND AND DELIVER;CDG;;
10421 ;ADAM AND THE ANTS ;STAND AND DELIVER ;CDG;;
10422 ;ADAM FAITH ;POOR ME ;CDG;Sunfly;
10423 ;ADAM FAITH ;POOR ME;CDG;;
10424 ;ADAM FAITH ;WHAT DO YOU WANT ;CDG;Sunfly;
10425 ;ADAM FAITH ;WHAT DO YOU WANT;CDG;;
10426 ;ADAM RICKETT ;I BREATHE AGAIN ;CDG;EK;
10427 ;ADAM RICKETT ;I BREATHE AGAIN ;CDG;Sunfly;
10428 ;ADAM RICKETT ;I BREATHE AGAIN;CDG;;
10429 ;ADAM SANDLER ;AT A MEDIUM PACE ;CDG;Soundchoice;
10430 ;ADAM SANDLER ;ODE TO MY CAR ;CDG;Soundchoice;
10431 ;ADAM SANDLER ;WHAT THE HELL HAPPENED TO ME ;CDG;SW;
10432 ;ADAMO ;ES GEHT EINE TRÑNE AUF REISEN ;CDG;Wok;
10433 ;ADAMS AND STEWART AND STING ;ALL FOR LOVE;CDG;;
10434 ;ADDICTED TO LOVE ;TINA TURNER;CDG;;
10435 ;;ADDICTED TO LOVE;CDG;;
10436 ;;ADDIOS AMOR;CDG;;
10437 ;ADELE ;CHASING PAVEMENTS ;CDG;EK;
10438 ;ADELE ;CHASING PAVEMENTS ;CDG;Sunfly;
10439 ;ADELE ;CHASING PAVEMENTS;CDG;;
10440 ;ADELE ;COLD SHOULDER ;CDG;EK;
10441 ;ADELE ;I LL BE WAITING - 36507;CDG;;
10442 ;ADELE ;MAKE YOU FEEL MY LOVE - 21496;CDG;;
10443 ;ADELE ;SET FIRE TO THE RAIN - 36019;CDG;;
10444 ;ADELE ;SOMEONE LIKE YOU - 36011;CDG;;
10445 ;ADI HIRSCHAL ;ABSCHIED VOM LIEBHARTSTAL;CDG;msavig-a2;
10446 ;ADI HIRSCHAL ;ABSCHIED VOM LIEBHARTSTAL;CDG;msvcdg-a2;
10447 ;;ADIA;CDG;;
10448 ;;ADIOS AMIGO;CDG;;
10449 ;;ADIOS AMIGOS;CDG;;
10450 ;ADRIANO CELENTANO ;A WOMAN IN LOVE ;CDG;Sunfly;
10451 ;ADVERTISING SPACE ;ROBBIE WILLIAMS;CDG;;
10452 ;AEROSMITH ;AMAZING ;CDG;Soundchoice;
10453 ;AEROSMITH ;ANGEL ;CDG;EK;
10454 ;AEROSMITH ;ANGEL ;CDG;Soundchoice;
10455 ;AEROSMITH ;BACK IN THE SADDLE ;CDG;LG;
10456 ;AEROSMITH ;BACK IN THE SADDLE ;CDG;Soundchoice;
10457 ;AEROSMITH ;BIG TEN INCH RECORD ;CDG;Soundchoice;
10458 ;AEROSMITH ;CRAZY ;CDG;Soundchoice;
10459 ;AEROSMITH ;CRAZY ;CDG;Sunfly;
10460 ;AEROSMITH ;CRAZY;CDG;;
10461 ;AEROSMITH ;CRYIN' ;CDG;Soundchoice;
10462 ;AEROSMITH ;CRYING ;CDG;Sunfly;
10463 ;AEROSMITH ;DRAW THE LINE ;CDG;Soundchoice;
10464 ;AEROSMITH ;DREAM ON ;CDG;CB;
10465 ;AEROSMITH ;DREAM ON ;CDG;Soundchoice;
10466 ;AEROSMITH ;DREAM ON ;CDG;SP;
10467 ;AEROSMITH ;DUDE ;CDG;Looks Like A Lady (Soundchoice;
10468 ;AEROSMITH ;EAT THE RICH ;CDG;Soundchoice;
10469 ;AEROSMITH ;FALLING IN LOVE ;CDG;Pop Hits;
10470 ;AEROSMITH ;FLY AWAY FROM HERE ;CDG;TOP;
10471 ;AEROSMITH ;GIRLS OF SUMMER ;CDG;SD;
10472 ;AEROSMITH ;I DON'T WANT TO MISS A THING ;CDG;MM;
10473 ;AEROSMITH ;I DON'T WANT TO MISS A THING ;CDG;Pop Hits;
10474 ;AEROSMITH ;I DON'T WANT TO MISS A THING ;CDG;SGB;
10475 ;AEROSMITH ;JADED ;CDG;PS;
10476 ;AEROSMITH ;JADED ;CDG;Soundchoice;
10477 ;AEROSMITH ;JANIE'S GOT A GUN ;CDG;Soundchoice;
10478 ;AEROSMITH ;JUST PUSH PLAY ;CDG;Soundchoice;
10479 ;AEROSMITH ;LAST CHILD ;CDG;Soundchoice;
10480 ;AEROSMITH ;LIVIN' ON THE EDGE ;CDG;Soundchoice;
10481 ;AEROSMITH ;LOVE IN AN ELEVATOR ;CDG;Sunfly;
10482 ;AEROSMITH ;MAMA KIN ;CDG;Soundchoice;
10483 ;AEROSMITH ;PANDORA'S BOX ;CDG;DA;
10484 ;AEROSMITH ;PINK ;CDG;EK;
10485 ;AEROSMITH ;PINK ;CDG;ZM;
10486 ;AEROSMITH ;RAG DOLL ;CDG;Soundchoice;
10487 ;AEROSMITH ;SAME OLD SONG AND DANCE ;CDG;Soundchoice;
10488 ;AEROSMITH ;SAME OLD SONG AND DANCE ;CDG;ZM;
10489 ;AEROSMITH ;SUNSHINE ;CDG;Soundchoice;
10490 ;AEROSMITH ;SWEET EMOTION ;CDG;Soundchoice;
10491 ;AEROSMITH ;SWEET EMOTION ;CDG;ZM;
10492 ;AEROSMITH ;THE OTHER SIDE ;CDG;Soundchoice;
10493 ;AEROSMITH ;TOYS IN THE ATTIC ;CDG;Soundchoice;
10494 ;AEROSMITH ;TRAIN KEPT A ROLLIN' ;CDG;SGB;
10495 ;AEROSMITH ;WALK THIS WAY ;CDG;Soundchoice;
10496 ;AEROSMITH ;WHAT IT TAKES ;CDG;Soundchoice;
10497 ;AFFIRMATION ;SAVAGE GARDEN ;CDG;BL;
10498 ;AFROMAN ;BECAUSE I GOT HIGH ;CDG;Pop Hits;
10499 ;AFROMAN ;BECAUSE I GOT HIGH ;CDG;Soundchoice;
10500 ;AFROMAN ;BECAUSE I GOT HIGH ;CDG;Sunfly;
10501 ;AFROMAN ;BECAUSE I GOT HIGH ;CDG;SGB;
10502 ;AFROMAN ;BECAUSE I GOT HIGH;CDG;;
10503 ;;AFTER THE LOVIN';CDG;;
10504 ;;AFTER YOU'VE GONE;CDG;;
10505 ;AGADOO ;BLACK LACE ;CDG;Sunfly;
10506 ;;AGADOO;CDG;;
10507 ;;AGAINST ALL ODDS ;CDG;;
10508 ;AH2012-16 ;FORD, FRANKIE - SEA CRUISE;CDG;;
10509 ;;AICHA;CDG;;
10510 ;AIKEN, CLAY ;PROUD OF YOUR BOY;CDG;;
10511 ;;AIN'T NO DOUBT;CDG;;
10512 ;;AIN'T NO SUNSHINE;CDG;;
10513 ;;AIN'T SHE SWEET;CDG;;
10514 ;;AIN'T THAT A KICK IN THE HEAD;CDG;;
10515 ;;AIN'T THAT A SHAME;CDG;;
10516 ;;AIN'T GONNA BUMP NO MORE ;CDG;;
10517 ;AIN'T GOT NO ;HAIR;CDG;;
10518 ;AIN'T MISBEHAVIN' ;DJANGO REINHARDT & STEPHANE GRAPELLI;CDG;;
10519 ;AIN'T NO MOUNTAIN HIGH ENOUGH ;DIANA ROSS;CDG;;
10520 ;;AINT NO MOUNTAIN;CDG;;
10521 ;AIN'T NO PARTY ;ORSON;CDG;;
10523 ;;AIN'T THAT A LOT OF LOVE;CDG;;
10524 ;AIN'T THAT A SHAME ;FATS DOMINO ;CDG;Soundchoice;
10525 ;;AINT TOO PROUD TO BEG;CDG;;
10526 ;AIR ;HAIR;CDG;;
10527 ;AIR SUPPLY ;ALL OUT OF LOVE ;CDG;DKK;
10528 ;AIR SUPPLY ;ALL OUT OF LOVE ;CDG;Soundchoice;
10529 ;AIR SUPPLY ;ALL OUT OF LOVE ;CDG;Sunfly;
10530 ;AIR SUPPLY ;ALL OUT OF LOVE;CDG;;
10531 ;AIR SUPPLY ;DONT THROW YOUR LOVE AWAY ;CDG;EK;
10532 ;AIR SUPPLY ;EVEN THE NIGHTS ARE BETTER ;CDG;Soundchoice;
10533 ;AIR SUPPLY ;EVERY WOMAN IN THE WORLD ;CDG;Soundchoice;
10534 ;AIR SUPPLY ;LOST IN LOVE ;CDG;BMB;
10535 ;AIR SUPPLY ;LOST IN LOVE ;CDG;Soundchoice;
10536 ;AIR SUPPLY ;MAKING LOVE OUT OF NOTHING AT ALL ;CDG;Soundchoice;
10537 ;AIR SUPPLY ;OUT OF NOTHING AT ALL ;CDG;Soundchoice;
10538 ;AIR SUPPLY ;THE ONE THAT YOU LOVE ;CDG;Soundchoice;
10539 ;AKON ;BANANZA ;CDG;Belly Dancer;
10540 ;AKON ;LOCKED UP;CDG;;
10541 ;AKON ;LONELY ;CDG;EK;
10542 ;AKON ;LONELY ;CDG;Sunfly;
10543 ;AKON ;SORRY, BLAME IT ON ME ;CDG;Sunfly;
10544 ;AKON & EMINEM ;SMACK THAT ;CDG;wvocal;
10545 ;AKON FEAT SNOOPY DOGG DOGG ;I WANNA LOVE YOU ;CDG;EK;
10546 ;AL BANO & ROMINA POWER ;CHE ANGELO ;CDG;Gross;
10547 ;AL BANO & ROMINA POWER ;SEMPRE SEMPRE ;CDG;kurti;
10548 ;AL GREEN ;LET'S STAY TOGETHER ;CDG;MM;
10549 ;AL GREEN ;LET'S STAY TOGETHER ;CDG;Soundchoice;
10550 ;AL GREEN & LYLE LOVETT ;FUNNY HOW TIME SLIPS AWAY ;CDG;DKK;
10551 ;AL JARREAU ;BOOGIE DOWN ;CDG;Soundchoice;
10552 ;AL JARREAU ;WAIT FOR THE MAGIC ;CDG;Soundchoice;
10553 ;AL JARREAU ;WE'RE IN THIS LOVE TOGETHER ;CDG;Soundchoice;
10554 ;AL MARTINO ;DADDY'S LITTLE GIRL ;CDG;Soundchoice;
10555 ;AL MARTINO ;HERE IN MY HEART ;CDG;Soundchoice;
10556 ;AL MARTINO ;HERE IN MY HEART ;CDG;Sunfly;
10557 ;AL MARTINO ;HERE IN MY HEART;CDG;;
10558 ;AL MARTINO ;I LOVE YOU TRULY ;CDG;AH8012-12;
10559 ;AL MARTINO ;I LOVE YOU TRULY ;CDG;MH;
10560 ;AL MARTINO ;MARY IN THE MORNING ;CDG;LG;
10562 ;AL MARTINO ;SPANISH EYES ;CDG;DKK;
10563 ;AL MARTINO ;SPANISH EYES ;CDG;EK;
10564 ;AL MARTINO ;SPANISH EYES ;CDG;Soundchoice;
10565 ;AL MARTINO ;SPANISH EYES ;CDG;Sunfly;
10566 ;AL MARTINO ;SPANISH EYES ;CDG;SGB;
10567 ;AL MARTINO ;SPANISH EYES;CDG;;
10568 ;AL STEWART ;ON THE BORDER;CDG;;
10569 ;AL STEWART ;YEAR OF THE CAT ;CDG;Soundchoice;
10570 ;AL WILSON ;SHOW AND TELL ;CDG;Soundchoice;
10571 ;;AL_WILSON___THE_SNAKE;CDG;;
10572 ;;ALABAMA   MOUNTAIN MUSIC;CDG;;
10573 ;ALABAMA ;ANGEL AMONG YOU ;CDG;Soundchoice;
10574 ;ALABAMA ;BETWEEN THE TWO OF THEM ;CDG;Soundchoice;
10575 ;ALABAMA ;BORN COUNTRY ;CDG;BS;
10576 ;ALABAMA ;BORN COUNTRY ;CDG;DKK;
10577 ;ALABAMA ;CHRISTMAS IN DIXIE ;CDG;BS;
10578 ;ALABAMA ;CLOSER YOU GET ;CDG;BS;
10579 ;ALABAMA ;DIXIELAND DELIGHT ;CDG;BS;
10580 ;ALABAMA ;DOWN HOME ;CDG;BS;
10581 ;ALABAMA ;FALLIN' AGAIN ;CDG;DKK;
10582 ;ALABAMA ;FIRE IN THE NIGHT ;CDG;BS;
10583 ;ALABAMA ;FOREVER'S AS FAR AS I'LL GO ;CDG;BS;
10584 ;ALABAMA ;FORTY HOUR WEEK ;CDG;BS;
10585 ;ALABAMA ;FORTY HOUR WEEK ;CDG;Soundchoice;
10586 ;ALABAMA ;GOD MUST HAVE SPENT A LITTLE MORE TIME ON YOU ;CDG;MM;
10587 ;ALABAMA ;HERE WE ARE ;CDG;BS;
10588 ;ALABAMA ;HOW DO YOU FALL IN LOVE ;CDG;SD;
10589 ;ALABAMA ;IF I HAD YOU ;CDG;BS;
10590 ;ALABAMA ;I'M IN THE MOOD ;CDG;SD;
10591 ;ALABAMA ;IT WORKS ;CDG;SD;
10592 ;ALABAMA ;JUKEBOX IN MY MIND ;CDG;BS;
10593 ;ALABAMA ;KATY BROUGHT MY GUITAR BACK TODAY ;CDG;Soundchoice;
10594 ;ALABAMA ;KEEPIN' UP ;CDG;SD;
10595 ;ALABAMA ;LADY DOWN ON LOVE ;CDG;Soundchoice;
10596 ;ALABAMA ;LOVE IN THE FIRST DEGREE ;CDG;Soundchoice;
10597 ;ALABAMA ;MOUNTAIN MUSIC ;CDG;DKK;
10598 ;ALABAMA ;MOUNTAIN MUSIC ;CDG;Soundchoice;
10599 ;ALABAMA ;MOUNTAIN MUSIC ;CDG;SP;
10600 ;ALABAMA ;MY HOME'S IN ALABAMA ;CDG;BS;
10601 ;ALABAMA ;OF COURSE I'M ALRIGHT ;CDG;CH;
10602 ;ALABAMA ;ONCE UPON A LIFETIME ;CDG;DKK;
10603 ;ALABAMA ;PASS IT ON DOWN ;CDG;DKK;
10604 ;ALABAMA ;ROLL ON EIGHTEEN WHEELER ;CDG;BS;
10605 ;ALABAMA ;ROLL ON EIGHTEEN WHEELER ;CDG;Soundchoice;
10606 ;ALABAMA ;SAD LOOKIN' MOON ;CDG;CH;
10607 ;ALABAMA ;SAY I ;CDG;Soundchoice;
10608 ;ALABAMA ;SHE'S GOT THAT LOOK IN HER EYES ;CDG;CH;
10609 ;ALABAMA ;SONG OF THE SOUTH ;CDG;BS;
10610 ;ALABAMA ;SOUTHERN STAR ;CDG;BS;
10611 ;ALABAMA ;SOUTHERN STAR ;CDG;DKK;
10612 ;ALABAMA ;T.L.C. A.S.A.P. ;CDG;Soundchoice;
10613 ;ALABAMA ;TAKE ME DOWN ;CDG;Soundchoice;
10614 ;ALABAMA ;TENNESSEE RIVER ;CDG;BS;
10615 ;ALABAMA ;THAT FEELING ;CDG;Soundchoice;
10616 ;ALABAMA ;THE CLOSER YOU GET ;CDG;BS;
10617 ;ALABAMA ;THE WOMAN HE LOVES ;CDG;TOP;
10618 ;ALABAMA ;THEN AGAIN ;CDG;BS;
10619 ;ALABAMA ;WE MADE LOVE ;CDG;Soundchoice;
10620 ;ALABAMA ;WHY LADY WHY ;CDG;Soundchoice;
10621 ;ALABAMA ;YOU'VE GOT THE TOUCH ;CDG;DKK;
10622 ;ALADDIN  ;A WHOLE NEW WORLD ;CDG;wvocal;
10623 ;ALADDIN  ;ARABIAN ;CDG;wvocal;
10624 ;ALADDIN ;A WHOLE NEW WORLD ;CDG;Single Pop Version;
10625 ;ALADDIN ;A WHOLE NEW WORLD;CDG;;
10626 ;ALADDIN ;ARABIAN;CDG;;
10627 ;ALADDIN ;FRIEND LIKE ME;CDG;;
10628 ;ALADDIN ;ONE JUMP AHEAD ;CDG;Reprise wvocal;
10629 ;ALADDIN ;ONE JUMP AHEAD ;CDG;Reprise;
10630 ;ALADDIN ;ONE JUMP AHEAD;CDG;;
10631 ;ALADDIN ;PRINCE ALI;CDG;;
10632 ;ALADDIN ;PROUD OF YOUR BOY;CDG;;
10633 ;ALADDIN & JASMIN ;EIN TRAUM WIRD WAHR;CDG;;
10634 ;ALADIN ; A WHOLE NEW WORLD ;CDG;Duet(Disney;
10635 ;ALAN JACKSON ;(WHO SAYS) YOU CAN'T HAVE IT ALL (MM);CDG;Who Says You Can't Have It All (MM;
10636 ;ALAN JACKSON ;A HOUSE WITH NO CURTAINS ;CDG;CH;
10637 ;ALAN JACKSON ;BETWEEN THE DEVIL AND ME ;CDG;CH;
10638 ;ALAN JACKSON ;CHATTAHOOCHEE ;CDG;CB;
10639 ;ALAN JACKSON ;CHATTAHOOCHIE ;CDG;CB;
10640 ;ALAN JACKSON ;CHATTAHOOCHIE ;CDG;DKK;
10641 ;ALAN JACKSON ;CHATTAHOOCHIE ;CDG;MM;
10642 ;ALAN JACKSON ;CHATTAHOOCHIE ;CDG;Soundchoice;
10643 ;ALAN JACKSON ;CHATTAHOOCHIE ;CDG;SP;
10644 ;ALAN JACKSON ;DALLAS ;CDG;Soundchoice;
10645 ;ALAN JACKSON ;DON'T ROCK THE JUKEBOX ;CDG;Soundchoice;
10646 ;ALAN JACKSON ;DRIVE ;CDG;For Daddy Gene (Soundchoice;
10647 ;ALAN JACKSON ;DRIVE ;CDG;For Daddy Gene (Top;
10648 ;ALAN JACKSON ;EVERYTHING I LOVE ;CDG;Soundchoice;
10649 ;ALAN JACKSON ;GONE COUNTRY ;CDG;MM;
10650 ;ALAN JACKSON ;GONE COUNTRY ;CDG;Soundchoice;
10651 ;ALAN JACKSON ;GONE CRAZY ;CDG;MM;
10652 ;ALAN JACKSON ;GONE CRAZY ;CDG;Soundchoice;
10653 ;ALAN JACKSON ;I DON'T EVEN KNOW YOUR NAME ;CDG;CB;
10654 ;ALAN JACKSON ;I'D LOVE YOU ALL OVER AGAIN ;CDG;Soundchoice;
10655 ;ALAN JACKSON ;IT MUST BE LOVE ;CDG;Soundchoice;
10656 ;ALAN JACKSON ;IT'S ALRIGHT TO BE A REDNECK ;CDG;TH;
10657 ;ALAN JACKSON ;IT'S ALRIGHT TO BE A REDNECK ;CDG;TOP;
10658 ;ALAN JACKSON ;LITTLE BITTY ;CDG;CH;
10659 ;ALAN JACKSON ;LITTLE BITTY ;CDG;Soundchoice;
10660 ;ALAN JACKSON ;LIVIN' ON LOVE ;CDG;MM;
10661 ;ALAN JACKSON ;LIVIN' ON LOVE ;CDG;Soundchoice;
10662 ;ALAN JACKSON ;MEAT AND POTATOES MAN ;CDG;TOP;
10663 ;ALAN JACKSON ;MERCURY BLUES ;CDG;Soundchoice;
10664 ;ALAN JACKSON ;MUST'VE HAD A BALL ;CDG;Soundchoice;
10665 ;ALAN JACKSON ;POP A TOP ;CDG;CB;
10666 ;ALAN JACKSON ;POP A TOP ;CDG;CB20156-07;
10667 ;ALAN JACKSON ;SHE'S GOT THE RHYTHM ;CDG;MM;
10668 ;ALAN JACKSON ;SHE'S GOT THE RHYTHM ;CDG;Soundchoice;
10669 ;ALAN JACKSON ;SHE'S GOT THE RHYTHM ;CDG;SW;
10670 ;ALAN JACKSON ;SOMEDAY ;CDG;Soundchoice;
10671 ;ALAN JACKSON ;SUMMERTIME BLUES ;CDG;Soundchoice;
10672 ;ALAN JACKSON ;TALL  TALL TREES ;CDG;Soundchoice;
10673 ;ALAN JACKSON ;THAT'D BE ALRIGHT;CDG;;
10674 ;ALAN JACKSON ;THERE GOES ;CDG;CH;
10675 ;ALAN JACKSON ;THREE MINUTE UP TEMPO LOVE SONG ;CDG;TOP;
10676 ;ALAN JACKSON ;TROPICAL DESPRESSION ;CDG;Soundchoice;
10677 ;ALAN JACKSON ;TROPICAL DESPRESSION ;CDG;TOP;
10678 ;ALAN JACKSON ;WALK ON THE ROCKS ;CDG;Soundchoice;
10679 ;ALAN JACKSON ;WHERE I COME FROM ;CDG;CB;
10680 ;ALAN JACKSON ;WHERE I COME FROM ;CDG;Pop Hits;
10681 ;ALAN JACKSON ;WHERE I COME FROM ;CDG;Soundchoice;
10682 ;ALAN JACKSON ;WHERE WERE YOU ;CDG;Soundchoice;
10683 ;ALAN JACKSON ;WHERE WERE YOU ;CDG;TOP;
10684 ;ALAN JACKSON ;WHO'S CHEATIN' WHO ;CDG;CH;
10685 ;ALAN JACKSON ;WHO'S CHEATIN' WHO ;CDG;MM;
10686 ;ALAN JACKSON ;WWW.MEMORY ;CDG;Soundchoice;
10687 ;ALAN JACKSON & ALLISON KRAUSS ;THE ANGELS CRIED ;CDG;Duet(AE;
10688 ;ALAN JACKSON & GEORGE JONES ;DRIVE ;CDG;For Daddy Gene(SD;
10689 ;ALAN O'DAY ;UNDERCOVER ANGEL ;CDG;Soundchoice;
10690 ;ALAN PARSONS PROJECT ;DON'T ANSWER ME ;CDG;Soundchoice;
10691 ;ALAN PARSONS PROJECT ;EYE IN THE SKY ;CDG;DKK;
10692 ;ALAN PARSONS PROJECT ;GAMES PEOPLE PLAY ;CDG;Soundchoice;
10693 ;ALAN PRICE ;THE HOUSE THAT JACK BUILT;CDG;;
10694 ;ALANAH MYLES ;BLACK VELVET;CDG;;
10695 ;ALANIS MORISETTE ;ALL I REALLY WANT ;CDG;Soundchoice;
10696 ;ALANIS MORISETTE ;EVERYTHING ;CDG;Sunfly;
10697 ;ALANIS MORISETTE ;FORGIVEN ;CDG;SGB;
10698 ;ALANIS MORISETTE ;HAND IN MY POCKET ;CDG;EK;
10699 ;ALANIS MORISETTE ;HAND IN MY POCKET ;CDG;LG;
10700 ;ALANIS MORISETTE ;HAND IN MY POCKET ;CDG;Soundchoice;
10701 ;ALANIS MORISETTE ;HANDS CLEAN ;CDG;Sunfly;
10702 ;ALANIS MORISETTE ;HANDS CLEAN;CDG;;
10703 ;ALANIS MORISETTE ;HANDS IN POCKET;CDG;;
10704 ;ALANIS MORISETTE ;HEAD OVER FEED ;CDG;TH;
10705 ;ALANIS MORISETTE ;IRONIC ;CDG;EK;
10706 ;ALANIS MORISETTE ;IRONIC ;CDG;LG;
10707 ;ALANIS MORISETTE ;IRONIC ;CDG;Soundchoice;
10708 ;ALANIS MORISETTE ;IRONIC ;CDG;Sunfly;
10709 ;ALANIS MORISETTE ;IRONIC;CDG;;
10710 ;ALANIS MORISETTE ;NOT THE DOCTOR ;CDG;Sunfly;
10711 ;ALANIS MORISETTE ;SO PURE ;CDG;TOP;
10712 ;ALANIS MORISETTE ;THANK YOU ;CDG;EK;
10713 ;ALANIS MORISETTE ;THANK YOU ;CDG;PT;
10714 ;ALANIS MORISETTE ;THANK YOU ;CDG;Sunfly;
10715 ;ALANIS MORISETTE ;THANK YOU ;CDG;SGB;
10716 ;ALANIS MORISETTE ;THAT I WOULD BE GOOD ;CDG;Sunfly;
10717 ;ALANIS MORISETTE ;UNINVITED ;CDG;Pop HitsM;
10718 ;ALANIS MORISETTE ;UNINVITED ;CDG;PS;
10719 ;ALANIS MORISETTE ;UNINVITED ;CDG;Sunfly;
10720 ;ALANIS MORISETTE ;YOU LEARN ;CDG;PT;
10721 ;ALANIS MORISETTE ;YOU LEARN ;CDG;Soundchoice;
10722 ;ALANIS MORISETTE ;YOU OUGHTA KNOW ;CDG;Soundchoice;
10723 ;ALANIS MORISSETTE ;ALL I REALLY WANT;CDG;;
10724 ;ALANIS MORISSETTE ;EVERYTHING;CDG;;
10725 ;ALANIS MORISSETTE ;HANDS CLEAN;CDG;;
10726 ;ALANIS MORISSETTE ;HANDS IN POCKET;CDG;;
10727 ;ALANIS MORISSETTE ;IRONIC;CDG;;
10728 ;ALANIS MORISSETTE ;THAT I WOULD BE GOOD;CDG;;
10729 ;ALANNAH MYLES ;BLACK VELVET ;CDG;DKK;
10730 ;ALANNAH MYLES ;BLACK VELVET ;CDG;Soundchoice;
10731 ;ALANNAH MYLES ;BLACK VELVET ;CDG;Sunfly;
10732 ;ALANNAH MYLES ;BLACK VELVET ;CDG;SP;
10733 ;ALANNAH MYLES ;BLACK VELVET;CDG;;
10734 ;ALBERT HAMMOND ;FOR THE PEACE OF ALL MANKIND - ;CDG;;
10735 ;ALBERT HAMMOND ;FOR THE PEACE OF ALL MANKIND ;CDG;BLU;
10736 ;ALBERT HAMMOND ;IT NEVER RAINS IN SOUTHERN CAL - ;CDG;;
10737 ;ALBERT HAMMOND ;IT NEVER RAINS IN SOUTHERN CALIFORN ;CDG;Soundchoice;
10738 ;ALBERT HAMMOND ;IT NEVER RAINS IN SOUTHERN CALIFORNIA ;CDG;BLU;
10739 ;ALBERT HAMMOND ;IT NEVER RAINS IN SOUTHERN CALIFORNIA ;CDG;Soundchoice;
10740 ;ALBERT HAMMOND ;IT NEVER RAINS IN SOUTHERN CALIFORNIA -;CDG;;
10741 ;ALBERT HAMMOND ;IT NEVER RAINS IN SOUTHERN CALIFORNIA +1;CDG;Soundchoice;
10742 ;ALBERT HAMMOND ;IT NEVER RAINS IN SOUTHERN CALIFORNIA;CDG;;
10743 ;ALBERT WEST ;GINNIE COME LATELY ;CDG;Sunfly;
10744 ;ALBERT WEST ;GINNY COME LATELY;CDG;;
10745 ;ALCAZAR ;THIS IS THE WORLD WE LIVE IN ;CDG;BL;
10746 ;ALDA ;GIRL S NIGHT OUT - ;CDG;;
10747 ;ALDA ;GIRL'S NIGHT OUT ;CDG;EK;
10748 ;ALDA ;REAL GOOD TIME - ;CDG;;
10749 ;ALDA ;REAL GOOD TIME ;CDG;EK;
10750 ;ALECANDRA BURKE ;HALLELUJAH ;CDG;EK;
10751 ;;ALEJANDRO;CDG;;
10752 ;ALESHA DIXON ;THE BOYS DOES NOTHING ;CDG;EK;
10753 ;ALEX C ;DU HAST DEN SCHOENSTEN ARSCH DER WELT;CDG;msvcdg-s3;
10754 ;ALEX CARTANA ;HEY PAPI ;CDG;Sunfly;
10755 ;ALEX CARTANA ;HEY PAPI;CDG;Sunflycdg218;
10756 ;ALEX CARTANA ;HEY PAPI;CDG;;
10757 ;ALEX CARTANA ;MAKE A MOVE ;CDG;Sunfly;
10758 ;ALEX PARKS ;CRY;CDG;;
10759 ;ALEX PARKS ;MAYBE THAT'S WHAT IT TAKES ;CDG;EK;
10760 ;ALEX PARTY ;DON'T GIVE ME YOU LIFE;CDG;;
10761 ;ALEX PARTY ;DON'T GIVE ME YOUR LIFE ;CDG;Sunfly;
10762 ;ALEX PARTY ;DON'T GIVE ME YOUR LIFE;CDG;;
10763 ;ALEXANDER ;TAKE ME TONIGHT ;CDG;BLU;
10764 ;ALEXANDER BROTHERS ;FLOWER OF SCOTLAND ;CDG;Sunfly;
10765 ;;ALEXANDER'S RAGTIME BAND;CDG;;
10766 ;ALEXANDER'S RAGTIME BAND ;TRADITIONAL ;CDG;C;
10767 ;ALFIE ;DIONNE WARWICK;CDG;;
10768 ;ALI CAMPBELL ;THAT LOOK IN YOUR EYE ;CDG;Sunfly;
10769 ;ALI CAMPBELL ;THAT LOOK IN YOUR EYE;CDG;;
10770 ;ALICE ;UNA NOTTE SPECIALE ;CDG;Wok;
10771 ;ALICE COOPER ;FEED MY FRANKENSTEIN ;CDG;Sunfly;
10772 ;ALICE COOPER ;I'M EIGHTEEN ;CDG;Soundchoice;
10773 ;ALICE COOPER ;IT'S ME ;CDG;Soundchoice;
10774 ;ALICE COOPER ;NO MORE MR NICE GUY ;CDG;Sunfly;
10775 ;ALICE COOPER ;NO MORE MR NICE GUY;CDG;;
